GEOID,NAMELSAD,school_count,elementary_school_count,middle_school_count,high_school_count,other_school_count,charter_school_count,tract_area_sq_mile,schools_per_sq_mile,district_name,district_type,district_grade_low,district_grade_high,district_overlap_pct,ela_students_tested,ela_current_status,ela_status_level,ela_change,ela_change_level,math_students_tested,math_current_status,math_status_level,math_change,math_change_level,academic_strength_score,academic_strength_tier
06073006802,Census Tract 68.02,0,0,0,0,0,0,0.39629618001378936,0.0,San Diego Unified,Unified,PK,12,1.0000000000000007,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073020023,Census Tract 200.23,1,0,0,1,0,0,1.3112317294709461,0.7626417036167044,San Marcos Unified,Unified,KG,12,1.0000000000000002,9524,14.0,4,3.6,4,9545,-18.1,3,1.4,3,3.5,medium_high
06073018803,Census Tract 188.03,3,1,1,1,0,0,18.83029520419559,0.1593177359923475,Bonsall Unified,Unified,PK,12,0.9985687531928346,1209,7.4,3,7.5,4,1208,-27.9,2,1.5,3,2.5,medium
06073013701,Census Tract 137.01,2,1,1,0,0,0,0.8806933107938049,2.270938106930003,Grossmont Union High,High,KG,12,0.9999999999999986,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073020904,Census Tract 209.04,5,1,1,1,2,2,57.80678224095214,0.08649504099984039,Julian Union High,High,09,12,0.9759073981484462,33,-35.3,2,-57.6,1,34,-84.6,2,-5.9,2,2.0,lower
06073016806,Census Tract 168.06,2,2,0,0,0,0,0.5893150208543994,3.393770613720934,Grossmont Union High,High,KG,12,1.0000000000000002,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073019602,Census Tract 196.02,2,1,1,0,0,0,1.7056979140471682,1.1725405674293938,Vista Unified,Unified,KG,12,1.0000000000000002,8800,-17.0,2,5.7,4,8824,-49.4,2,4.2,4,2.0,lower
06073019203,Census Tract 192.03,0,0,0,0,0,0,1.4698576513937294,0.0,Vista Unified,Unified,KG,12,0.99991774997799,8800,-17.0,2,5.7,4,8824,-49.4,2,4.2,4,2.0,lower
06073021204,Census Tract 212.04,0,0,0,0,0,0,18.14954224039365,0.0,Grossmont Union High,High,KG,12,1.0000000000000009,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073003207,Census Tract 32.07,0,0,0,0,0,0,2.16012399949569,0.0,Chula Vista Elementary,Elementary,PK,12,1.0,12181,10.6,4,1.8,3,12271,-14.3,3,2.1,3,3.5,medium_high
06073019107,Census Tract 191.07,0,0,0,0,0,0,39.39798990962423,0.0,Valley Center-Pauma Unified,Unified,KG,12,0.9667023598617283,1795,-62.6,2,0.0,3,1812,-104.7,1,8.1,4,1.5,lower
06073008347,Census Tract 83.47,1,1,0,0,0,0,0.8752880359368044,1.1424810564555687,San Diego Unified,Unified,PK,12,1.0000000000000013,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073005000,Census Tract 50,0,0,0,0,0,0,0.9361846662072032,0.0,San Diego Unified,Unified,PK,12,0.550846784885867,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073014803,Census Tract 148.03,2,1,0,0,1,1,0.7197741138500442,2.778649525615858,Grossmont Union High,High,KG,12,1.0000000000000004,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073003003,Census Tract 30.03,0,0,0,0,0,0,1.2638028343303596,0.0,San Diego Unified,Unified,PK,12,0.7737105062398937,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073015802,Census Tract 158.02,0,0,0,0,0,0,0.36397697957153635,0.0,Cajon Valley Union,Elementary,PK,12,0.9999999999999997,9545,-51.1,2,2.4,3,9748,-82.4,2,-1.4,3,2.0,lower
06073013702,Census Tract 137.02,0,0,0,0,0,0,0.9485810538394687,0.0,Grossmont Union High,High,KG,12,0.9999999999999966,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073017106,Census Tract 171.06,2,1,1,0,0,0,11.702851414985977,0.17089852114493384,San Dieguito Union High,High,07,12,0.9999986404295024,5480,80.1,5,8.2,4,5473,56.8,5,5.8,4,5.0,high
06073016902,Census Tract 169.02,1,1,0,0,0,1,48.122133450344485,0.020780458560339273,Grossmont Union High,High,KG,12,0.8703405414282833,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073017010,Census Tract 170.10,1,1,0,0,0,0,5.892523688621126,0.16970657274251943,Poway Unified,Unified,PK,12,0.9896973767279408,17379,56.5,5,0.8,3,17419,39.8,5,2.6,3,5.0,high
06073016811,Census Tract 168.11,1,1,0,0,0,0,1.269589960804339,0.7876558817198409,Grossmont Union High,High,KG,12,0.9999999999999999,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073008313,Census Tract 83.13,1,1,0,0,0,0,0.9173211609229818,1.0901307443881805,San Diego Unified,Unified,PK,12,1.0,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073018700,Census Tract 187,5,5,0,0,0,0,215.88776681065295,0.023160182134753897,Fallbrook Union Elementary,Elementary,PK,08,0.7957921218991499,2941,12.0,4,11.1,4,2958,-22.5,3,6.0,4,3.5,medium_high
06073019701,Census Tract 197.01,1,1,0,0,0,0,1.1666952632425216,0.8571218479286218,Vista Unified,Unified,KG,12,1.0000000000000007,8800,-17.0,2,5.7,4,8824,-49.4,2,4.2,4,2.0,lower
06073020708,Census Tract 207.08,3,1,1,1,0,1,1.751227769610112,1.7130838444092917,Escondido Union,Elementary,PK,08,0.9999999999999983,8482,-36.0,2,6.0,4,8539,-58.9,2,5.1,4,2.0,lower
06073020405,Census Tract 204.05,1,1,0,0,0,0,1.9800041538362878,0.5050494455087303,Escondido Union,Elementary,PK,08,1.0000000000000007,8482,-36.0,2,6.0,4,8539,-58.9,2,5.1,4,2.0,lower
06073006801,Census Tract 68.01,0,0,0,0,0,0,0.2597038161544173,0.0,San Diego Unified,Unified,PK,12,0.9999999999999998,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073009802,Census Tract 98.02,0,0,0,0,0,0,0.7670760700139869,0.0,San Diego Unified,Unified,PK,12,0.9855510816317643,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073018801,Census Tract 188.01,4,0,1,3,0,0,4.864404174550374,0.8223000919469706,Fallbrook Union Elementary,Elementary,PK,08,0.9999999999999991,2941,12.0,4,11.1,4,2958,-22.5,3,6.0,4,3.5,medium_high
06073013906,Census Tract 139.06,1,1,0,0,0,0,0.6887796918551117,1.4518430375127191,Grossmont Union High,High,KG,12,0.9999999999999993,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073002301,Census Tract 23.01,1,0,0,1,0,0,0.16344690595173567,6.11819473838979,San Diego Unified,Unified,PK,12,0.9999999999999998,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073002302,Census Tract 23.02,1,1,0,0,0,0,0.20418063655578397,4.897624068905237,San Diego Unified,Unified,PK,12,1.0000000000000007,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073002401,Census Tract 24.01,1,1,0,0,0,0,0.2526664824747518,3.9577865263546657,San Diego Unified,Unified,PK,12,1.0000000000000004,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073002402,Census Tract 24.02,0,0,0,0,0,0,0.19378625893126555,0.0,San Diego Unified,Unified,PK,12,1.0000000000000004,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073002501,Census Tract 25.01,1,1,0,0,0,0,0.48544331420940046,2.0599727521814026,San Diego Unified,Unified,PK,12,1.0000000000000007,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073002705,Census Tract 27.05,1,1,0,0,0,0,0.47386783799124876,2.110293039171119,San Diego Unified,Unified,PK,12,1.0000000000000002,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073002707,Census Tract 27.07,1,1,0,0,0,0,0.14809102151032202,6.752603836487815,San Diego Unified,Unified,PK,12,1.0000000000000004,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073002708,Census Tract 27.08,2,1,0,1,0,1,0.24703845906465755,8.095905421254828,San Diego Unified,Unified,PK,12,1.0000000000000004,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073002709,Census Tract 27.09,1,1,0,0,0,0,0.2397011084554736,4.171862226435044,San Diego Unified,Unified,PK,12,1.0000000000000007,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073003114,Census Tract 31.14,2,1,0,1,0,0,0.438580025426593,4.56017119807192,San Diego Unified,Unified,PK,12,1.0,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073003115,Census Tract 31.15,1,1,0,0,0,0,0.591860453375061,1.689587459843852,San Diego Unified,Unified,PK,12,1.0000000000000007,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073001900,Census Tract 19,0,0,0,0,0,0,0.7096195754875874,0.0,San Diego Unified,Unified,PK,12,0.9999999999999972,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073002001,Census Tract 20.01,0,0,0,0,0,0,0.9517019804032866,0.0,San Diego Unified,Unified,PK,12,1.0000000000000009,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073009509,Census Tract 95.09,1,0,1,0,0,0,1.9693491824803488,0.5077819661927722,San Diego Unified,Unified,PK,12,0.9999999999999982,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073010012,Census Tract 100.12,0,0,0,0,0,0,0.24308545601993947,0.0,Sweetwater Union High,High,KG,12,1.0,14236,-1.0,2,4.8,4,14254,-62.9,2,9.8,4,2.0,lower
06073011902,Census Tract 119.02,4,3,0,1,0,1,0.6580250891454724,6.078795574792594,National Elementary,Elementary,PK,08,0.9957486988242803,2127,-43.4,2,7.2,4,2152,-54.5,2,8.2,4,2.0,lower
06073012401,Census Tract 124.01,0,0,0,0,0,0,0.5829851310259215,0.0,Sweetwater Union High,High,KG,12,0.9999999999999989,14236,-1.0,2,4.8,4,14254,-62.9,2,9.8,4,2.0,lower
06073013903,Census Tract 139.03,1,1,0,0,0,0,1.4543941841221382,0.6875715063475675,Grossmont Union High,High,KG,12,0.9684435215528984,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073014400,Census Tract 144,0,0,0,0,0,0,0.6562740659743647,0.0,Grossmont Union High,High,KG,12,0.9999999999999972,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073015200,Census Tract 152,0,0,0,0,0,0,1.657168333427086,0.0,Grossmont Union High,High,KG,12,1.0000000000000009,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073015301,Census Tract 153.01,0,0,0,0,0,0,0.25231533605528556,0.0,Cajon Valley Union,Elementary,PK,12,0.9999999999999994,9545,-51.1,2,2.4,3,9748,-82.4,2,-1.4,3,2.0,lower
06073015405,Census Tract 154.05,1,1,0,0,0,0,1.8145202367990139,0.5511098634888167,Cajon Valley Union,Elementary,PK,12,0.9999999999999996,9545,-51.1,2,2.4,3,9748,-82.4,2,-1.4,3,2.0,lower
06073016809,Census Tract 168.09,0,0,0,0,0,0,2.1822816677182106,0.0,Grossmont Union High,High,KG,12,0.9999999999999983,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073016901,Census Tract 169.01,2,2,0,0,0,0,16.71005804025664,0.11968839337252733,Grossmont Union High,High,KG,12,0.7412159131511978,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073017044,Census Tract 170.44,2,2,0,0,0,0,0.9324147252783789,2.144968269782404,San Diego Unified,Unified,PK,12,0.9975187356005318,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073017046,Census Tract 170.46,0,0,0,0,0,0,1.4579100289409017,0.0,San Diego Unified,Unified,PK,12,0.9999999999999991,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073017049,Census Tract 170.49,2,0,0,0,2,2,4.172852446683124,0.47928845449345814,Poway Unified,Unified,PK,12,0.9981812215278318,17379,56.5,5,0.8,3,17419,39.8,5,2.6,3,5.0,high
06073008310,Census Tract 83.10,0,0,0,0,0,0,1.9948585163518648,0.0,San Diego Unified,Unified,PK,12,1.0000000000000018,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073015100,Census Tract 151,1,1,0,0,0,0,0.8224947417215407,1.215813243871843,Grossmont Union High,High,KG,12,0.9999999999999998,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073016608,Census Tract 166.08,0,0,0,0,0,0,0.9665301786758234,0.0,Grossmont Union High,High,KG,12,0.9999999999999997,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073020021,Census Tract 200.21,2,1,1,0,0,0,1.1175517893799076,1.7896262338855309,San Marcos Unified,Unified,KG,12,0.9999999999999992,9524,14.0,4,3.6,4,9545,-18.1,3,1.4,3,3.5,medium_high
06073020024,Census Tract 200.24,1,0,1,0,0,0,0.664865949047069,1.5040625880047969,San Marcos Unified,Unified,KG,12,0.9990591230703366,9524,14.0,4,3.6,4,9545,-18.1,3,1.4,3,3.5,medium_high
06073020025,Census Tract 200.25,1,1,0,0,0,0,0.757228918860798,1.320604608583142,San Marcos Unified,Unified,KG,12,0.9998569717791882,9524,14.0,4,3.6,4,9545,-18.1,3,1.4,3,3.5,medium_high
06073020106,Census Tract 201.06,0,0,0,0,0,0,0.704012871291438,0.0,Escondido Union,Elementary,PK,08,1.0,8482,-36.0,2,6.0,4,8539,-58.9,2,5.1,4,2.0,lower
06073009103,Census Tract 91.03,1,1,0,0,0,0,0.6978367339338074,1.432999943071002,San Diego Unified,Unified,PK,12,0.9999999999999997,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073008328,Census Tract 83.28,1,1,0,0,0,0,2.753271584926856,0.36320427141101164,San Dieguito Union High,High,07,12,1.0000000000000004,5480,80.1,5,8.2,4,5473,56.8,5,5.8,4,5.0,high
06073006500,Census Tract 65,2,2,0,0,0,1,1.43749291090746,1.3913112091366355,San Diego Unified,Unified,PK,12,1.000000000000002,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073008305,Census Tract 83.05,1,0,0,1,0,1,1.7211552610511687,0.5810051089692313,San Diego Unified,Unified,PK,12,1.0,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073004501,Census Tract 45.01,0,0,0,0,0,0,0.12656091681652662,0.0,San Diego Unified,Unified,PK,12,1.0000000000000009,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073003204,Census Tract 32.04,1,1,0,0,0,0,1.3478956351777527,0.741897201757854,Sweetwater Union High,High,KG,12,0.9896529008119886,14236,-1.0,2,4.8,4,14254,-62.9,2,9.8,4,2.0,lower
06073016609,Census Tract 166.09,3,3,0,0,0,0,1.8416973517607005,1.6289321354195023,Grossmont Union High,High,KG,12,1.0000000000000004,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073020108,Census Tract 201.08,1,1,0,0,0,0,0.3642795148278718,2.7451447564173814,Escondido Union,Elementary,PK,08,1.0,8482,-36.0,2,6.0,4,8539,-58.9,2,5.1,4,2.0,lower
06073020109,Census Tract 201.09,1,1,0,0,0,0,0.5955604942392972,1.6790905536427307,Escondido Union,Elementary,PK,08,1.0000000000000007,8482,-36.0,2,6.0,4,8539,-58.9,2,5.1,4,2.0,lower
06073020202,Census Tract 202.02,1,0,1,0,0,0,0.43625464622007765,2.292239197139758,Escondido Union,Elementary,PK,08,1.0000000000000013,8482,-36.0,2,6.0,4,8539,-58.9,2,5.1,4,2.0,lower
06073020206,Census Tract 202.06,1,1,0,0,0,0,0.3211307489202845,3.113996412247131,Escondido Union,Elementary,PK,08,0.9999999999999996,8482,-36.0,2,6.0,4,8539,-58.9,2,5.1,4,2.0,lower
06073020207,Census Tract 202.07,3,2,0,1,0,2,0.31968472170768425,9.384245778073694,Escondido Union,Elementary,PK,08,0.9999999999999997,8482,-36.0,2,6.0,4,8539,-58.9,2,5.1,4,2.0,lower
06073013504,Census Tract 135.04,1,1,0,0,0,0,0.8490453666299917,1.1777933657057378,Grossmont Union High,High,KG,12,1.0000000000000009,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073013605,Census Tract 136.05,1,1,0,0,0,0,2.2420287267277024,0.44602461515269043,Grossmont Union High,High,KG,12,1.0000000000000009,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073020015,Census Tract 200.15,0,0,0,0,0,0,1.139063851875682,0.0,Encinitas Union Elementary,Elementary,KG,06,0.9372463957910826,2514,46.9,5,2.8,3,2513,31.9,4,0.1,3,4.5,high
06073009706,Census Tract 97.06,2,1,0,1,0,0,2.475956271238089,0.807768708693676,San Diego Unified,Unified,PK,12,0.999482075259746,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073015406,Census Tract 154.06,0,0,0,0,0,0,2.3456463825534604,0.0,Grossmont Union High,High,KG,12,1.0000000000000007,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073019702,Census Tract 197.02,0,0,0,0,0,0,1.5580704607583058,0.0,Vista Unified,Unified,KG,12,0.9999999999999996,8800,-17.0,2,5.7,4,8824,-49.4,2,4.2,4,2.0,lower
06073019601,Census Tract 196.01,1,1,0,0,0,0,1.3554541502956938,0.7377601077704096,Vista Unified,Unified,KG,12,1.0000000000000002,8800,-17.0,2,5.7,4,8824,-49.4,2,4.2,4,2.0,lower
06073017047,Census Tract 170.47,1,1,0,0,0,0,0.8220090394374175,1.2165316341100085,San Diego Unified,Unified,PK,12,1.0000000000000007,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073009704,Census Tract 97.04,1,1,0,0,0,0,1.2098166243759871,0.8265715479945493,San Diego Unified,Unified,PK,12,0.9999999999999997,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073015501,Census Tract 155.01,3,3,0,0,0,0,12.715480530638446,0.23593288454741312,Grossmont Union High,High,KG,12,0.9999999999999999,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073019303,Census Tract 193.03,3,1,0,0,2,2,3.2654082664109687,0.9187212609396985,Vista Unified,Unified,KG,12,0.9961292135434581,8800,-17.0,2,5.7,4,8824,-49.4,2,4.2,4,2.0,lower
06073019208,Census Tract 192.08,0,0,0,0,0,0,11.607755760933587,0.0,San Marcos Unified,Unified,KG,12,0.3990677076072586,9524,14.0,4,3.6,4,9545,-18.1,3,1.4,3,3.5,medium_high
06073020807,Census Tract 208.07,0,0,0,0,0,0,37.006748854413324,0.0,Ramona City Unified,Unified,KG,12,0.9532810377685138,2402,-18.1,2,12.2,4,2407,-54.2,2,-0.7,3,2.0,lower
06073003401,Census Tract 34.01,2,2,0,0,0,1,1.0830294713447386,1.8466718154185677,San Diego Unified,Unified,PK,12,0.9999999999999999,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073017033,Census Tract 170.33,3,1,1,1,0,0,3.560924228751331,0.8424779094645257,Poway Unified,Unified,PK,12,1.0,17379,56.5,5,0.8,3,17419,39.8,5,2.6,3,5.0,high
06073020305,Census Tract 203.05,0,0,0,0,0,0,1.341637253724068,0.0,Escondido Union,Elementary,PK,08,0.9935104937211787,8482,-36.0,2,6.0,4,8539,-58.9,2,5.1,4,2.0,lower
06073020902,Census Tract 209.02,3,0,0,2,1,1,166.32312575517454,0.018037179053596916,Julian Union Elementary,Elementary,PK,12,0.5648686603197018,172,-29.0,2,17.6,5,172,-52.6,2,6.3,4,2.0,lower
06073020710,Census Tract 207.10,0,0,0,0,0,0,9.884810448749933,0.0,Escondido Union High,High,06,12,0.9578631969621187,1422,6.7,3,2.4,3,1425,-102.2,2,7.2,4,2.5,medium
06073009502,Census Tract 95.02,2,1,0,1,0,0,1.303029310867065,1.5348848896339524,San Diego Unified,Unified,PK,12,0.9999999999999999,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073002601,Census Tract 26.01,2,1,1,0,0,0,0.3224279133847611,6.202936895272312,San Diego Unified,Unified,PK,12,1.0000000000000004,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073002602,Census Tract 26.02,1,1,0,0,0,0,0.2962604295871411,3.375408593694296,San Diego Unified,Unified,PK,12,0.9999999999999996,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073002702,Census Tract 27.02,3,1,1,1,0,1,0.524934105751005,5.715003020632474,San Diego Unified,Unified,PK,12,0.9999999999999997,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073002710,Census Tract 27.10,0,0,0,0,0,0,0.26475402857247426,0.0,San Diego Unified,Unified,PK,12,1.0000000000000004,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073002801,Census Tract 28.01,1,1,0,0,0,0,1.106666848563942,0.9036143093087523,San Diego Unified,Unified,PK,12,1.0,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073002905,Census Tract 29.05,1,1,0,0,0,1,0.4425740581945821,2.2595088471279987,San Diego Unified,Unified,PK,12,0.9896699985951787,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073003201,Census Tract 32.01,2,2,0,0,0,0,0.6246944635167788,3.2015651119121555,San Diego Unified,Unified,PK,12,1.0000000000000013,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073003202,Census Tract 32.02,0,0,0,0,0,0,0.5002086642561955,0.0,San Diego Unified,Unified,PK,12,0.9999999999999994,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073020019,Census Tract 200.19,0,0,0,0,0,0,1.3125659390229052,0.0,San Marcos Unified,Unified,KG,12,1.0000000000000002,9524,14.0,4,3.6,4,9545,-18.1,3,1.4,3,3.5,medium_high
06073010005,Census Tract 100.05,2,2,0,0,0,0,0.58120656387292,3.441117365696677,Sweetwater Union High,High,KG,12,0.9999999999999996,14236,-1.0,2,4.8,4,14254,-62.9,2,9.8,4,2.0,lower
06073015602,Census Tract 156.02,3,1,1,1,0,0,1.6554413803031494,1.8122055155167325,Grossmont Union High,High,KG,12,1.000000000000001,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073019103,Census Tract 191.03,3,1,0,2,0,0,24.30515531746859,0.12343060395272773,Valley Center-Pauma Unified,Unified,KG,12,0.8887689871869955,1795,-62.6,2,0.0,3,1812,-104.7,1,8.1,4,1.5,lower
06073013801,Census Tract 138.01,0,0,0,0,0,0,0.8841337944432126,0.0,Grossmont Union High,High,KG,12,0.9999999999999998,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073008346,Census Tract 83.46,0,0,0,0,0,0,4.5337180675156254,0.0,San Diego Unified,Unified,PK,12,0.9630789359116723,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073020105,Census Tract 201.05,2,1,0,1,0,0,1.015775451034465,1.9689390976747878,Escondido Union,Elementary,PK,08,1.0000000000000013,8482,-36.0,2,6.0,4,8539,-58.9,2,5.1,4,2.0,lower
06073016807,Census Tract 168.07,1,1,0,0,0,0,2.036649915754397,0.4910024016717617,Grossmont Union High,High,KG,12,1.0,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073018904,Census Tract 189.04,5,4,1,0,0,0,1.122729489087665,4.453432504087002,Fallbrook Union Elementary,Elementary,PK,08,0.9999999999999997,2941,12.0,4,11.1,4,2958,-22.5,3,6.0,4,3.5,medium_high
06073009400,Census Tract 94,0,0,0,0,0,0,24.103910147859104,0.0,San Diego Unified,Unified,PK,12,0.9999999999999987,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073008324,Census Tract 83.24,2,2,0,0,0,0,2.1299299345992533,0.9389980240717638,San Dieguito Union High,High,07,12,0.9999999999999988,5480,80.1,5,8.2,4,5473,56.8,5,5.8,4,5.0,high
06073008312,Census Tract 83.12,0,0,0,0,0,0,4.557370767951341,0.0,San Diego Unified,Unified,PK,12,0.7521813931230535,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073017403,Census Tract 174.03,2,0,1,0,1,1,1.6381781945656757,1.2208684053020573,San Dieguito Union High,High,07,12,1.0000000000000002,5480,80.1,5,8.2,4,5473,56.8,5,5.8,4,5.0,high
06073016616,Census Tract 166.16,1,1,0,0,0,0,0.9445903762818854,1.058659949444138,Grossmont Union High,High,KG,12,1.0,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073008311,Census Tract 83.11,0,0,0,0,0,0,0.9696987656979263,0.0,San Diego Unified,Unified,PK,12,0.9999999999999989,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073002002,Census Tract 20.02,0,0,0,0,0,0,0.49412736610348823,0.0,San Diego Unified,Unified,PK,12,1.0000000000000002,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073002100,Census Tract 21,1,1,0,0,0,0,0.34413985012425125,2.905795419039531,San Diego Unified,Unified,PK,12,0.9999999999999998,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073002201,Census Tract 22.01,3,1,1,1,0,1,0.1379806640958713,21.742176845268325,San Diego Unified,Unified,PK,12,0.9999999999999999,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073002202,Census Tract 22.02,1,0,0,1,0,0,0.18798726506943944,5.31950927436822,San Diego Unified,Unified,PK,12,1.0000000000000002,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073018511,Census Tract 185.11,0,0,0,0,0,0,0.6522681977329841,0.0,Oceanside Unified,Unified,PK,12,1.0000000000000004,7087,-25.4,2,4.4,4,7087,-56.3,2,5.1,4,2.0,lower
06073018516,Census Tract 185.16,1,1,0,0,0,0,0.8375243751858119,1.1939950998777098,Oceanside Unified,Unified,PK,12,0.9991315189923425,7087,-25.4,2,4.4,4,7087,-56.3,2,5.1,4,2.0,lower
06073018903,Census Tract 189.03,0,0,0,0,0,0,2.7094608203641437,0.0,Fallbrook Union Elementary,Elementary,PK,08,0.9999999999999989,2941,12.0,4,11.1,4,2958,-22.5,3,6.0,4,3.5,medium_high
06073018905,Census Tract 189.05,0,0,0,0,0,0,1.0927626194684978,0.0,Fallbrook Union Elementary,Elementary,PK,08,0.9999999999999987,2941,12.0,4,11.1,4,2958,-22.5,3,6.0,4,3.5,medium_high
06073018906,Census Tract 189.06,0,0,0,0,0,0,1.7287564245951268,0.0,Fallbrook Union Elementary,Elementary,PK,08,0.9999999999999988,2941,12.0,4,11.1,4,2958,-22.5,3,6.0,4,3.5,medium_high
06073019105,Census Tract 191.05,0,0,0,0,0,0,17.56295706256193,0.0,Valley Center-Pauma Unified,Unified,KG,12,0.7185493685054366,1795,-62.6,2,0.0,3,1812,-104.7,1,8.1,4,1.5,lower
