geo_id,tract_name,total_population,total_crime_count,violent_crime_count,property_crime_count,crime_rate_per_1000,violent_crime_rate_per_1000,property_crime_rate_per_1000,violent_safety_score,property_safety_score,safety_score,low_population_flag
06073017052,Census Tract 170.52; San Diego County; California,5388,51,0,20,9.465478841870825,0.0,3.711952487008166,74.07912687585265,40.10914051841746,62.189631650750336,False
06073017053,Census Tract 170.53; San Diego County; California,3462,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073017054,Census Tract 170.54; San Diego County; California,5849,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073017055,Census Tract 170.55; San Diego County; California,4958,61,0,31,12.303348124243646,0.0,6.252521177894312,74.07912687585265,34.106412005457024,60.08867667121418,False
06073017056,Census Tract 170.56; San Diego County; California,4348,388,12,248,89.23643054277828,2.7598896044158234,57.03771849126035,19.37244201909959,2.046384720327421,13.308321964529332,False
06073017057,Census Tract 170.57; San Diego County; California,3856,57,4,23,14.782157676348547,1.037344398340249,5.964730290456431,33.697135061391535,35.19781718963165,34.22237380627558,False
06073017058,Census Tract 170.58; San Diego County; California,4285,63,6,24,14.7024504084014,1.4002333722287048,5.600933488914819,29.87721691678036,35.470668485675304,31.83492496589359,False
06073017059,Census Tract 170.59; San Diego County; California,3302,27,1,13,8.176862507571169,0.30284675953967294,3.937007874015748,43.72442019099591,39.69986357435198,42.31582537517053,False
06073017060,Census Tract 170.60; San Diego County; California,3323,37,1,12,11.134517002708396,0.3009328919650918,3.611194703581101,44.2019099590723,40.65484311050478,42.96043656207367,False
06073017061,Census Tract 170.61; San Diego County; California,3663,23,5,8,6.279006279006279,1.365001365001365,2.184002184002184,30.28649386084584,44.065484311050476,35.10914051841746,False
06073017062,Census Tract 170.62; San Diego County; California,4767,45,2,11,9.439899307740719,0.4195510803440319,2.3075309418921752,41.47339699863575,43.519781718963166,42.18963165075034,False
06073017063,Census Tract 170.63; San Diego County; California,4257,43,1,15,10.101010101010102,0.23490721165139772,3.5236081747709656,45.56616643929059,40.92769440654843,43.94270122783084,False
06073017064,Census Tract 170.64; San Diego County; California,8172,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073017065,Census Tract 170.65; San Diego County; California,10415,132,5,73,12.674027844455113,0.48007681228996635,7.009121459433509,40.518417462482944,30.832196452933147,37.12824010914051,False
06073017066,Census Tract 170.66; San Diego County; California,5413,39,3,18,7.204877147607611,0.5542213190467393,3.325327914280436,39.2905866302865,41.47339699863575,40.05457025920874,False
06073017067,Census Tract 170.67; San Diego County; California,2979,13,0,3,4.36388049681101,0.0,1.0070493454179255,74.07912687585265,45.70259208731241,64.14733969986356,False
06073017068,Census Tract 170.68; San Diego County; California,4608,94,7,41,20.399305555555557,1.5190972222222223,8.897569444444445,29.19508867667121,25.784447476125514,28.001364256480215,False
06073017069,Census Tract 170.69; San Diego County; California,2162,30,1,13,13.876040703052729,0.46253469010175763,6.012950971322849,41.06412005457026,35.06139154160982,38.963165075034105,False
06073017070,Census Tract 170.70; San Diego County; California,5572,3,0,2,0.5384063173007897,0.0,0.35893754486719315,74.07912687585265,47.748976807639835,64.86357435197817,False
