geo_id,tract_name,total_population,population_under_5,population_under_5_rate,population_under_18,population_under_18_rate,population_65_plus,median_age,hispanic_latino_population,hispanic_latino_rate,total_households,households_with_children,households_with_seniors,avg_household_size,avg_family_size,school_enrolled_population,elementary_school_enrollment,high_school_enrollment,bachelors_or_higher,median_household_income,mean_household_income,poverty_rate,family_poverty_rate,employed_population,unemployed_population,unemployment_rate,drove_alone_count,drove_alone_rate,public_transit_commute_count,public_transit_commute_rate,work_from_home_count,work_from_home_rate,total_housing_units,occupied_housing_units,vacant_housing_units,vacancy_rate,owner_occupied_units,renter_occupied_units,renter_rate,vehicle_households,no_vehicle_households,no_vehicle_rate,one_vehicle_households,two_vehicle_households,three_plus_vehicle_households,median_gross_rent,rent_burden_30_34_count,rent_burden_35_plus_count,tract_type_flag
1400000US06073009502,Census Tract 95.02; San Diego County; California,3918,357,9.1,851,21.7,651,39.7,723,18.5,1552,458,430,2.52,3.0,773,359,131,1981,141786.0,159532.0,3.3,1.8,1902,141,4.5,1199,63.9,0,0.0,544,29.0,1618,1552,66,4.1,1045,507,32.7,1552,23,1.5,339,866,324,2601.0,26,187,residential_or_mixed
1400000US06073009504,Census Tract 95.04; San Diego County; California,6428,348,5.4,1627,25.3,1772,50.3,1001,15.6,2356,831,1154,2.72,3.12,1866,752,419,3532,,280808.0,3.2,4.0,2341,70,1.4,1468,60.4,7,0.3,843,34.7,2618,2356,262,10.0,1852,504,21.4,2356,0,0.0,589,880,887,,0,244,residential_or_mixed
1400000US06073009505,Census Tract 95.05; San Diego County; California,6286,220,3.5,1007,16.0,1475,46.8,685,10.9,2809,606,994,2.24,2.63,1260,482,238,2915,121960.0,161073.0,1.9,1.7,3024,203,3.7,2210,71.6,0,0.0,666,21.6,2898,2809,89,3.1,1948,861,30.7,2809,22,0.8,830,1519,438,3005.0,156,354,residential_or_mixed
1400000US06073009506,Census Tract 95.06; San Diego County; California,4366,327,7.5,1086,24.9,769,40.0,735,16.8,1586,561,573,2.74,3.19,1043,429,255,2021,160956.0,160685.0,6.4,5.0,2100,149,4.3,1200,57.4,26,1.2,681,32.6,1607,1586,21,1.3,1189,397,25.0,1586,26,1.6,342,835,383,3200.0,59,97,residential_or_mixed
1400000US06073009507,Census Tract 95.07; San Diego County; California,4056,360,8.9,1045,25.8,718,36.8,802,19.8,1503,611,502,2.69,3.11,900,391,152,1764,117330.0,144793.0,5.4,3.4,1869,63,2.0,1310,66.9,5,0.3,481,24.6,1622,1503,119,7.3,868,635,42.2,1503,16,1.1,584,598,305,2789.0,38,432,residential_or_mixed
1400000US06073009509,Census Tract 95.09; San Diego County; California,5731,616,10.7,1133,19.8,717,30.4,1610,28.1,2521,582,397,2.26,2.88,960,324,193,2183,148568.0,139867.0,5.9,8.7,2836,164,3.5,2479,77.0,21,0.7,349,10.8,2770,2521,249,9.0,499,2022,80.2,2521,117,4.6,1025,1205,174,3215.0,75,809,residential_or_mixed
1400000US06073009510,Census Tract 95.10; San Diego County; California,4109,780,19.0,1927,46.9,8,23.3,1077,26.2,1168,878,8,3.52,4.02,1377,731,190,469,60497.0,72619.0,12.7,12.4,358,43,1.9,1196,90.7,26,2.0,37,2.8,1484,1168,316,21.3,24,1144,97.9,1168,45,3.9,153,798,172,,58,913,residential_or_mixed
1400000US06073009511,Census Tract 95.11; San Diego County; California,4222,701,16.6,2097,49.7,14,18.1,1030,24.4,971,891,14,4.35,4.36,2163,1128,287,618,78102.0,92599.0,10.2,9.1,622,23,1.1,1215,89.0,5,0.4,53,3.9,1130,971,159,14.1,16,955,98.4,971,7,0.7,168,627,169,,12,797,residential_or_mixed
1400000US06073009602,Census Tract 96.02; San Diego County; California,4016,120,3.0,851,21.2,741,39.8,692,17.2,1657,485,584,2.42,3.11,1090,388,179,1715,141442.0,150353.0,2.7,3.2,2092,40,1.2,1393,64.9,25,1.2,481,22.4,1744,1657,87,5.0,1246,411,24.8,1657,13,0.8,486,807,351,2207.0,83,55,residential_or_mixed
1400000US06073009603,Census Tract 96.03; San Diego County; California,6548,201,3.1,897,13.7,727,34.7,1983,30.3,3549,509,614,1.82,2.74,1598,602,0,2297,57430.0,72649.0,21.0,23.8,3831,263,4.7,2570,68.9,204,5.5,542,14.5,3836,3549,287,7.5,1193,2356,66.4,3549,392,11.0,2148,839,170,2137.0,135,1307,residential_or_mixed
1400000US06073009604,Census Tract 96.04; San Diego County; California,3532,137,3.9,445,12.6,490,41.6,771,21.8,1545,285,369,2.26,2.88,558,112,92,1406,92049.0,117896.0,8.1,5.0,1809,135,4.3,1243,66.2,16,0.9,446,23.7,1720,1545,175,10.2,898,647,41.9,1545,95,6.1,544,625,281,2238.0,36,255,residential_or_mixed
1400000US06073009703,Census Tract 97.03; San Diego County; California,3565,295,8.3,766,21.5,769,42.0,752,21.1,1241,409,542,2.86,3.24,695,253,88,1385,149583.0,175923.0,3.8,1.0,1703,81,2.8,1121,66.5,41,2.4,413,24.5,1312,1241,71,5.4,1063,178,14.3,1241,34,2.7,233,565,409,2748.0,9,49,residential_or_mixed
1400000US06073009704,Census Tract 97.04; San Diego County; California,6731,458,6.8,1586,23.6,1411,40.0,1180,17.5,2823,847,1067,2.38,2.95,1627,579,318,3062,128491.0,138013.0,5.6,1.9,3358,307,5.8,2326,68.5,0,0.0,752,22.2,2875,2823,52,1.8,2031,792,28.1,2823,75,2.7,962,990,796,2667.0,145,423,residential_or_mixed
1400000US06073009705,Census Tract 97.05; San Diego County; California,3868,117,3.0,871,22.5,582,35.9,734,19.0,1402,515,360,2.76,3.17,985,314,252,1836,147083.0,203844.0,3.4,2.4,2136,59,1.9,1500,72.5,0,0.0,472,22.8,1410,1402,8,0.6,1082,320,22.8,1402,25,1.8,349,644,384,2490.0,10,93,residential_or_mixed
1400000US06073009706,Census Tract 97.06; San Diego County; California,7127,443,6.2,1911,26.8,1469,42.1,1405,19.7,2570,941,1104,2.77,3.38,1917,954,497,3553,154217.0,214328.0,6.9,2.6,3060,278,5.1,1723,58.1,60,2.0,917,30.9,2731,2570,161,5.9,2109,461,17.9,2570,71,2.8,644,1286,569,,23,174,residential_or_mixed
1400000US06073009801,Census Tract 98.01; San Diego County; California,5311,339,6.4,938,17.7,1167,45.0,917,17.3,2126,492,765,2.47,2.92,971,407,174,2562,138866.0,154931.0,2.2,0.0,2845,15,0.3,1624,57.5,21,0.7,1048,37.1,2272,2126,146,6.4,1421,705,33.2,2126,81,3.8,721,942,382,2431.0,38,244,residential_or_mixed
1400000US06073009802,Census Tract 98.02; San Diego County; California,6914,276,4.0,1533,22.2,830,38.6,1716,24.8,2444,795,612,2.82,3.49,2074,770,352,2335,105000.0,119738.0,13.7,8.9,3070,501,9.1,1936,63.4,0,0.0,856,28.0,2513,2444,69,2.7,1320,1124,46.0,2444,151,6.2,781,935,577,2315.0,113,483,residential_or_mixed
1400000US06073009804,Census Tract 98.04; San Diego County; California,5636,313,5.6,1372,24.3,1311,42.8,778,13.8,1927,672,925,2.91,3.55,1507,710,265,2062,131504.0,156609.0,1.4,0.8,2644,55,1.3,1732,67.5,0,0.0,695,27.1,1940,1927,13,0.7,1615,312,16.2,1927,119,6.2,387,751,670,3278.0,0,102,residential_or_mixed
1400000US06073009805,Census Tract 98.05; San Diego County; California,4356,271,6.2,884,20.3,1128,47.4,691,15.9,1863,447,854,2.33,3.21,921,269,294,1662,102202.0,130771.0,5.0,1.7,2002,53,1.5,1282,64.0,18,0.9,532,26.6,1898,1863,35,1.8,1370,493,26.5,1863,59,3.2,741,646,417,1821.0,78,189,residential_or_mixed
1400000US06073009901,Census Tract 99.01; San Diego County; California,1310,0,0.0,0,0.0,4,28.6,355,27.1,9,0,4,1.44,1.8,242,0,0,444,,,0.0,0.0,123,0,0.0,739,59.0,12,1.0,6,0.5,9,9,0,0.0,4,5,55.6,9,0,0.0,4,5,0,,0,0,likely_institutional_or_group_quarters
1400000US06073009902,Census Tract 99.02; San Diego County; California,0,0,,0,,0,,0,,0,0,0,,,0,0,0,0,,,,,0,0,,0,,0,,0,,0,0,0,,0,0,,0,0,,0,0,0,,0,0,likely_non_residential
1400000US06073010001,Census Tract 100.01; San Diego County; California,3869,251,6.5,848,21.9,586,39.8,2659,68.7,1019,393,402,3.8,4.23,841,420,174,532,110060.0,118710.0,3.9,4.1,1831,23,0.7,931,52.1,29,1.6,160,8.9,1137,1019,118,10.4,741,278,27.3,1019,43,4.2,183,340,453,2514.0,0,116,residential_or_mixed
1400000US06073010003,Census Tract 100.03; San Diego County; California,4876,143,2.9,668,13.7,1444,45.4,2929,60.1,1534,338,969,3.15,3.51,794,231,295,735,105455.0,102795.0,7.6,6.6,2017,87,2.0,1435,70.7,102,5.0,307,15.1,1573,1534,39,2.5,1407,127,8.3,1534,103,6.7,156,449,826,2042.0,0,86,residential_or_mixed
1400000US06073010004,Census Tract 100.04; San Diego County; California,4665,146,3.1,1139,24.4,772,43.4,3744,80.3,1096,334,521,4.22,4.71,1398,658,308,584,103500.0,114099.0,9.1,11.4,1896,144,4.0,1431,75.9,16,0.8,91,4.8,1096,1096,0,0.0,906,190,17.3,1096,50,4.6,90,437,519,2401.0,0,73,residential_or_mixed
1400000US06073010005,Census Tract 100.05; San Diego County; California,6487,480,7.4,1230,19.0,1582,45.5,5991,92.4,2268,575,1224,2.83,3.79,1189,547,182,252,34148.0,69688.0,23.0,20.6,2246,528,9.9,1648,78.3,92,4.4,91,4.3,2286,2268,18,0.8,658,1610,71.0,2268,335,14.8,1177,351,405,1488.0,223,792,residential_or_mixed
1400000US06073010009,Census Tract 100.09; San Diego County; California,5298,322,6.1,1184,22.3,511,37.4,4956,93.5,1441,652,446,3.68,4.07,1353,522,214,434,73918.0,85141.0,11.5,10.4,2202,389,9.3,1577,72.4,82,3.8,178,8.2,1536,1441,95,6.2,504,937,65.0,1441,103,7.1,427,459,452,1691.0,144,454,residential_or_mixed
1400000US06073010010,Census Tract 100.10; San Diego County; California,4710,101,2.1,966,20.5,1048,48.6,3655,77.6,1582,476,822,2.98,3.26,1251,546,221,561,63485.0,81325.0,15.3,11.6,2012,324,8.3,1593,79.5,53,2.6,146,7.3,1626,1582,44,2.7,980,602,38.1,1582,147,9.3,384,688,363,1840.0,96,339,residential_or_mixed
1400000US06073010011,Census Tract 100.11; San Diego County; California,4006,182,4.5,940,23.5,658,43.2,3111,77.7,1060,502,525,3.75,3.96,1226,552,272,371,114167.0,142137.0,6.0,4.0,1803,80,2.5,1380,79.4,47,2.7,83,4.8,1060,1060,0,0.0,853,207,19.5,1060,37,3.5,144,286,593,2566.0,41,75,residential_or_mixed
1400000US06073010012,Census Tract 100.12; San Diego County; California,5032,275,5.5,1404,27.9,520,32.7,4859,96.6,1297,690,311,3.86,4.18,1624,580,517,443,101771.0,111804.0,8.0,5.4,2102,379,9.6,1710,81.4,0,0.0,85,4.0,1331,1297,34,2.6,520,777,59.9,1297,178,13.7,237,465,417,1827.0,90,291,residential_or_mixed
1400000US06073010013,Census Tract 100.13; San Diego County; California,5259,441,8.4,1525,29.0,369,30.5,4999,95.1,1582,778,426,3.32,3.67,1551,660,312,241,73699.0,77656.0,10.8,7.3,2680,206,5.3,1710,64.5,354,13.3,64,2.4,1785,1582,203,11.4,392,1190,75.2,1582,156,9.9,547,607,272,1708.0,112,557,residential_or_mixed
1400000US06073010015,Census Tract 100.15; San Diego County; California,5159,307,6.0,1119,21.7,481,36.2,3557,68.9,1428,607,312,3.31,3.81,1193,574,225,1130,131029.0,143866.0,5.8,4.6,2289,258,6.3,1798,77.3,15,0.6,206,8.9,1564,1428,136,8.7,1125,303,21.2,1428,52,3.6,225,612,539,1937.0,24,130,residential_or_mixed
1400000US06073010016,Census Tract 100.16; San Diego County; California,3170,0,0.0,0,0.0,344,42.6,1388,43.8,0,0,0,,,220,0,89,87,,,,,0,0,0.0,0,,0,,0,,0,0,0,,0,0,,0,0,,0,0,0,,0,0,likely_institutional_or_group_quarters
1400000US06073010017,Census Tract 100.17; San Diego County; California,6562,238,3.6,1575,24.0,936,33.0,3635,55.4,1820,826,500,3.6,3.74,1831,683,483,1232,112388.0,133986.0,6.1,6.5,3089,274,5.2,2532,75.6,62,1.9,193,5.8,1943,1820,123,6.3,1281,539,29.6,1820,39,2.1,324,558,899,3018.0,54,286,residential_or_mixed
1400000US06073010018,Census Tract 100.18; San Diego County; California,6819,539,7.9,1769,25.9,395,28.8,4148,60.8,2166,1114,262,3.15,3.39,1810,844,378,1630,133875.0,136231.0,2.7,2.2,3307,189,3.6,3187,83.9,163,4.3,156,4.1,2166,2166,0,0.0,1186,980,45.2,2166,50,2.3,545,931,640,2434.0,80,524,residential_or_mixed
1400000US06073010019,Census Tract 100.19; San Diego County; California,3683,256,7.0,951,25.8,429,39.5,1981,53.8,1052,493,352,3.49,3.9,1244,467,111,1200,130779.0,147450.0,2.4,2.2,1700,154,5.6,1158,62.1,16,0.9,252,13.5,1094,1052,42,3.8,516,536,51.0,1052,0,0.0,177,421,454,3313.0,119,244,residential_or_mixed
1400000US06073010103,Census Tract 101.03; San Diego County; California,6497,502,7.7,1331,20.5,823,35.6,4966,76.4,2186,738,537,2.96,3.43,1351,577,348,550,66222.0,84935.0,23.0,18.5,3020,295,5.6,2041,68.3,238,8.0,89,3.0,2303,2186,117,5.1,898,1288,58.9,2186,89,4.1,783,762,552,1936.0,152,642,residential_or_mixed
1400000US06073010104,Census Tract 101.04; San Diego County; California,3107,106,3.4,556,17.9,601,39.7,1495,48.1,1121,369,413,2.76,3.13,563,275,111,477,111573.0,123904.0,4.9,2.7,1718,119,4.6,1289,71.9,70,3.9,201,11.2,1215,1121,94,7.7,668,453,40.4,1121,5,0.4,297,348,471,2622.0,31,105,residential_or_mixed
1400000US06073010106,Census Tract 101.06; San Diego County; California,4605,153,3.3,983,21.3,674,36.8,3482,75.6,1326,447,511,3.45,3.97,1223,591,188,541,68000.0,82593.0,23.7,20.9,2148,142,3.9,1580,78.3,163,8.1,140,6.9,1401,1326,75,5.4,686,640,48.3,1326,162,12.2,425,353,386,1581.0,84,352,residential_or_mixed
1400000US06073010107,Census Tract 101.07; San Diego County; California,5645,265,4.7,1173,20.8,893,39.3,4249,75.3,1665,630,623,3.36,3.55,1673,449,417,632,88113.0,94762.0,6.5,5.8,2622,172,3.6,2022,72.2,88,3.1,272,9.7,1886,1665,221,11.7,1104,561,33.7,1665,35,2.1,405,552,673,2053.0,19,285,residential_or_mixed
1400000US06073010109,Census Tract 101.09; San Diego County; California,4234,116,2.7,941,22.2,753,39.4,3332,78.7,1112,501,513,3.81,3.89,1229,422,419,505,109239.0,125356.0,3.3,1.6,1798,203,5.7,1317,72.9,123,6.8,144,8.0,1221,1112,109,8.9,851,261,23.5,1112,30,2.7,269,294,519,2411.0,0,121,residential_or_mixed
1400000US06073010110,Census Tract 101.10; San Diego County; California,7030,380,5.4,2235,31.8,769,34.3,4847,68.9,2002,955,611,3.51,3.81,2339,1019,560,872,76875.0,87172.0,22.1,19.2,2573,311,6.2,2000,74.4,99,3.7,208,7.7,2184,2002,182,8.3,868,1134,56.6,2002,98,4.9,672,700,532,1888.0,58,734,residential_or_mixed
1400000US06073010111,Census Tract 101.11; San Diego County; California,3786,168,4.4,982,25.9,301,33.3,3542,93.6,865,474,250,4.37,4.63,1022,477,270,269,80404.0,102900.0,14.9,14.4,1865,167,5.6,1129,61.1,281,15.2,226,12.2,906,865,41,4.5,413,452,52.3,865,7,0.8,274,318,266,1928.0,32,238,residential_or_mixed
1400000US06073010112,Census Tract 101.12; San Diego County; California,5123,224,4.4,1529,29.8,514,28.7,4082,79.7,1494,823,398,3.43,3.72,1643,886,379,471,61522.0,68776.0,13.1,10.6,2109,355,9.3,1352,65.1,194,9.3,184,8.9,1561,1494,67,4.3,277,1217,81.5,1494,120,8.0,534,631,209,2002.0,23,729,residential_or_mixed
1400000US06073010201,Census Tract 102.01; San Diego County; California,3327,90,2.7,541,16.3,466,35.9,853,25.6,1144,275,326,2.25,2.62,1033,154,408,873,98418.0,161863.0,26.1,4.1,1453,230,7.9,1007,66.6,21,1.4,341,22.6,1494,1144,350,23.4,476,668,58.4,1144,53,4.6,514,389,188,2349.0,62,305,residential_or_mixed
1400000US06073010202,Census Tract 102.02; San Diego County; California,3671,98,2.7,780,21.2,458,35.2,1743,47.5,1357,351,319,2.7,3.51,817,444,175,1150,108486.0,137764.0,8.4,5.6,2071,33,1.1,1626,75.1,63,2.9,285,13.2,1565,1357,208,13.3,625,732,53.9,1357,42,3.1,216,733,366,2380.0,165,253,residential_or_mixed
1400000US06073010300,Census Tract 103; San Diego County; California,3884,278,7.2,702,18.1,603,35.2,1892,48.7,1518,373,489,2.56,3.21,790,298,92,698,77123.0,112245.0,14.8,15.5,1983,67,2.1,1594,75.5,103,4.9,204,9.7,1546,1518,28,1.8,587,931,61.3,1518,187,12.3,516,394,421,1951.0,91,491,residential_or_mixed
1400000US06073010401,Census Tract 104.01; San Diego County; California,2197,72,3.3,376,17.1,305,35.8,1138,51.8,813,199,238,2.7,3.74,444,199,91,336,75417.0,90802.0,4.3,3.2,1101,61,3.2,920,79.1,21,1.8,60,5.2,855,813,42,4.9,200,613,75.4,813,28,3.4,337,270,178,1943.0,53,337,residential_or_mixed
1400000US06073010402,Census Tract 104.02; San Diego County; California,5528,528,9.6,1524,27.6,558,31.4,3524,63.7,1811,743,423,3.05,3.33,1355,767,153,711,70125.0,90441.0,14.1,12.8,2476,253,6.2,1763,68.5,146,5.7,315,12.2,1953,1811,142,7.3,479,1332,73.6,1811,203,11.2,526,826,256,1916.0,124,657,residential_or_mixed
1400000US06073010501,Census Tract 105.01; San Diego County; California,1265,57,4.5,168,13.3,299,46.4,310,24.5,554,110,235,2.28,2.83,323,56,42,471,121310.0,130224.0,5.9,0.0,583,27,2.4,366,56.3,19,2.9,138,21.2,587,554,33,5.6,288,266,48.0,554,12,2.2,191,223,128,3016.0,10,52,residential_or_mixed
1400000US06073010502,Census Tract 105.02; San Diego County; California,5892,696,11.8,1560,26.5,468,36.1,4203,71.3,2143,927,387,2.75,3.09,1078,553,244,543,68109.0,87783.0,19.0,14.5,2807,281,6.3,1973,68.2,140,4.8,83,2.9,2299,2143,156,6.8,273,1870,87.3,2143,114,5.3,837,856,336,1832.0,304,766,residential_or_mixed
1400000US06073010601,Census Tract 106.01; San Diego County; California,2043,34,1.7,274,13.4,657,56.8,564,27.6,926,173,449,2.21,2.41,268,151,27,1293,207727.0,258268.0,5.5,3.8,859,29,1.6,619,68.2,9,1.0,165,18.2,1223,926,297,24.3,732,194,21.0,926,0,0.0,259,526,141,,7,108,residential_or_mixed
1400000US06073010800,Census Tract 108; San Diego County; California,2389,8,0.3,454,19.0,490,49.6,377,15.8,964,249,365,2.48,2.97,574,208,242,1159,136731.0,214478.0,1.0,0.0,1105,45,2.2,652,59.5,9,0.8,333,30.4,1188,964,224,18.9,553,411,42.6,964,49,5.1,241,410,264,2764.0,52,182,residential_or_mixed
1400000US06073010900,Census Tract 109; San Diego County; California,1658,90,5.4,423,25.5,464,46.7,197,11.9,621,157,277,2.66,3.1,502,196,119,816,169750.0,287028.0,1.4,0.8,529,51,3.9,241,40.8,0,0.0,236,39.9,797,621,176,22.1,400,221,35.6,621,6,1.0,268,251,96,,20,66,residential_or_mixed
1400000US06073011000,Census Tract 110; San Diego County; California,2922,116,4.0,558,19.1,624,47.0,535,18.3,1427,310,431,1.95,2.52,489,266,115,1469,109132.0,135803.0,2.8,0.0,1190,28,1.1,865,62.6,18,1.3,253,18.3,1721,1427,294,17.1,531,896,62.8,1427,24,1.7,743,390,270,3253.0,68,466,residential_or_mixed
1400000US06073011100,Census Tract 111; San Diego County; California,3641,122,3.4,737,20.2,835,42.6,728,20.0,1581,392,592,2.3,2.93,1013,353,216,1791,123288.0,169407.0,5.5,4.8,1344,88,2.9,919,57.5,0,0.0,324,20.3,1838,1581,257,14.0,792,789,49.9,1581,126,8.0,451,755,249,2434.0,59,402,residential_or_mixed
1400000US06073011300,Census Tract 113; San Diego County; California,2304,10,0.4,54,2.3,0,22.8,640,27.8,49,39,0,2.94,3.16,257,35,11,307,111397.0,123473.0,0.0,0.0,95,19,0.8,607,27.7,52,2.4,72,3.3,49,49,0,0.0,0,49,100.0,49,0,0.0,13,32,4,2883.0,17,15,likely_institutional_or_group_quarters
1400000US06073011601,Census Tract 116.01; San Diego County; California,5526,355,6.4,1296,23.5,668,34.1,4529,82.0,1667,673,533,3.28,3.54,1334,629,271,515,77036.0,79506.0,20.0,19.5,2695,72,1.7,1886,70.3,106,4.0,119,4.4,1827,1667,160,8.8,306,1361,81.6,1667,103,6.2,828,467,269,1584.0,70,497,residential_or_mixed
1400000US06073011602,Census Tract 116.02; San Diego County; California,3811,302,7.9,1124,29.5,499,36.3,2670,70.1,1315,634,341,2.83,3.36,949,423,399,469,61854.0,66276.0,16.9,13.4,1826,0,0.0,1114,58.5,114,6.0,44,2.3,1454,1315,139,9.6,517,798,60.7,1315,128,9.7,430,652,105,1600.0,34,233,residential_or_mixed
1400000US06073011700,Census Tract 117; San Diego County; California,7364,361,4.9,1953,26.5,1272,35.3,4564,62.0,2649,1148,940,2.76,3.3,2245,798,710,620,56582.0,72379.0,9.4,8.9,3197,6,0.1,2721,82.4,45,1.4,163,4.9,2974,2649,325,10.9,507,2142,80.9,2649,378,14.3,1004,732,535,1623.0,414,1085,residential_or_mixed
1400000US06073011801,Census Tract 118.01; San Diego County; California,3205,91,2.8,629,19.6,413,41.5,2261,70.5,1100,390,276,2.9,3.23,738,393,82,362,60735.0,81503.0,19.6,23.6,1616,167,6.4,829,51.1,82,5.1,251,15.5,1157,1100,57,4.9,453,647,58.8,1100,117,10.6,478,306,199,1473.0,6,426,residential_or_mixed
1400000US06073011802,Census Tract 118.02; San Diego County; California,7019,241,3.4,2227,31.7,731,31.9,5475,78.0,2043,1071,485,3.43,3.68,2454,1066,890,659,61947.0,83316.0,16.4,13.8,3022,392,7.6,2481,83.2,48,1.6,201,6.7,2109,2043,66,3.1,668,1375,67.3,2043,151,7.4,622,804,466,1794.0,76,858,residential_or_mixed
1400000US06073011902,Census Tract 119.02; San Diego County; California,6050,295,4.9,873,14.4,1587,44.7,3258,53.9,1898,410,1184,3.11,4.12,1070,219,245,978,82551.0,109093.0,8.8,9.4,2792,125,2.4,1805,65.2,100,3.6,154,5.6,1898,1898,0,0.0,1123,775,40.8,1898,252,13.3,509,437,700,2527.0,11,599,residential_or_mixed
1400000US06073012002,Census Tract 120.02; San Diego County; California,3658,187,5.1,811,22.2,698,39.3,1718,47.0,1305,455,551,2.72,3.27,1042,392,176,575,48786.0,54256.0,25.9,19.7,1510,292,9.8,1148,78.0,34,2.3,124,8.4,1338,1305,33,2.5,193,1112,85.2,1305,328,25.1,357,456,164,1458.0,295,374,residential_or_mixed
1400000US06073012003,Census Tract 120.03; San Diego County; California,2931,131,4.5,607,20.7,618,43.4,1501,51.2,871,339,421,3.34,3.57,686,344,112,519,88472.0,108387.0,7.5,6.0,1436,89,3.7,934,64.5,24,1.7,193,13.3,957,871,86,9.0,548,323,37.1,871,53,6.1,170,345,303,2025.0,12,160,residential_or_mixed
1400000US06073012101,Census Tract 121.01; San Diego County; California,2139,125,5.8,306,14.3,362,41.2,1760,82.3,698,166,280,3.06,3.58,380,70,64,183,83750.0,95598.0,8.7,4.4,1121,143,7.6,811,72.7,33,3.0,79,7.1,728,698,30,4.1,337,361,51.7,698,70,10.0,181,227,220,1464.0,38,177,residential_or_mixed
1400000US06073012102,Census Tract 121.02; San Diego County; California,2708,58,2.1,521,19.2,457,36.7,1848,68.2,913,256,321,2.96,3.58,702,332,69,266,69714.0,93770.0,22.4,12.8,1193,128,5.7,775,64.0,36,3.0,125,10.3,1019,913,106,10.4,529,384,42.1,913,92,10.1,287,261,273,1847.0,9,197,residential_or_mixed
1400000US06073012200,Census Tract 122; San Diego County; California,3306,159,4.8,741,22.4,388,30.9,2571,77.8,940,294,304,3.52,4.27,994,413,129,367,62179.0,87619.0,18.6,15.4,1617,153,5.9,1162,71.2,46,2.8,155,9.5,1044,940,104,10.0,572,368,39.1,940,23,2.4,157,349,411,1733.0,56,171,residential_or_mixed
1400000US06073012302,Census Tract 123.02; San Diego County; California,1462,94,6.4,205,14.0,425,44.6,881,60.3,777,118,356,1.82,3.11,224,67,46,412,44125.0,73007.0,19.6,10.7,622,40,3.1,483,74.1,25,3.8,60,9.2,842,777,65,7.7,107,670,86.2,777,134,17.2,426,191,26,1750.0,42,330,residential_or_mixed
1400000US06073012303,Census Tract 123.03; San Diego County; California,3418,171,5.0,611,17.9,740,40.5,1953,57.1,1194,361,531,2.72,3.5,835,324,50,821,71583.0,110035.0,11.4,3.1,1505,84,2.9,952,62.1,52,3.4,170,11.1,1344,1194,150,11.2,416,778,65.2,1194,227,19.0,410,402,155,2171.0,98,449,residential_or_mixed
1400000US06073012304,Census Tract 123.04; San Diego County; California,4665,224,4.8,837,17.9,687,40.2,2579,55.3,1525,492,452,3.04,3.89,1001,360,185,1196,92614.0,119374.0,11.3,8.2,2455,155,4.0,1904,75.3,0,0.0,432,17.1,1601,1525,76,4.7,787,738,48.4,1525,101,6.6,454,391,579,2404.0,52,479,residential_or_mixed
1400000US06073012401,Census Tract 124.01; San Diego County; California,3461,113,3.3,651,18.8,452,35.9,2625,75.8,1201,365,364,2.88,3.56,780,297,195,408,80367.0,89506.0,10.6,10.6,1860,234,8.1,1196,64.6,125,6.7,186,10.0,1351,1201,150,11.1,230,971,80.8,1201,55,4.6,459,516,171,1842.0,109,274,residential_or_mixed
1400000US06073012402,Census Tract 124.02; San Diego County; California,5604,270,4.8,1655,29.5,599,33.0,4507,80.4,1920,854,369,2.79,3.28,1699,783,569,522,69048.0,79081.0,18.5,17.0,2589,212,5.0,2020,77.2,227,8.7,240,9.2,2159,1920,239,11.1,492,1428,74.4,1920,47,2.4,847,816,210,1728.0,202,651,residential_or_mixed
1400000US06073012501,Census Tract 125.01; San Diego County; California,3905,168,4.3,852,21.8,600,33.6,3424,87.7,1498,472,543,2.61,3.23,1067,350,288,297,40000.0,56963.0,25.5,17.1,1737,333,10.6,1137,66.2,155,9.0,156,9.1,1538,1498,40,2.6,524,974,65.0,1498,269,18.0,631,528,70,1735.0,68,458,residential_or_mixed
1400000US06073012502,Census Tract 125.02; San Diego County; California,4789,275,5.7,1249,26.1,446,31.6,3837,80.1,1695,553,384,2.82,3.75,1386,662,160,506,61936.0,73999.0,12.4,8.6,2321,132,3.6,1734,73.3,167,7.1,133,5.6,1786,1695,91,5.1,408,1287,75.9,1695,160,9.4,669,701,165,1890.0,149,575,residential_or_mixed
