state_name,state_name_abbreviation,county_name,census_tract,census_tract_fips_code,population_2020,building_value,area_sq_mi,national_risk_index_value_composite,national_risk_index_score_composite,national_risk_index_rating_composite,national_risk_index_state_percentile_composite,expected_annual_loss_score_composite,expected_annual_loss_rating_composite,expected_annual_loss_total_composite,expected_annual_loss_building_value_composite,expected_annual_loss_rate_building_composite,expected_annual_loss_rate_national_percentile_composite,social_vulnerability_score,social_vulnerability_rating,social_vulnerability_state_percentile,community_resilience_score,community_resilience_rating,community_resilience_state_percentile,coastal_flooding_annualized_frequency,coastal_flooding_exposure_building_value,coastal_flooding_exposure_population,coastal_flooding_expected_annual_loss_building_value,coastal_flooding_expected_annual_loss_total,coastal_flooding_expected_annual_loss_score,coastal_flooding_expected_annual_loss_rating,coastal_flooding_expected_annual_loss_rate_building,coastal_flooding_expected_annual_loss_rate_national_percentile,coastal_flooding_hazard_type_risk_index_score,coastal_flooding_hazard_type_risk_index_rating,drought_annualized_frequency,drought_expected_annual_loss_total,drought_expected_annual_loss_score,drought_expected_annual_loss_rating,drought_expected_annual_loss_rate_national_percentile,drought_hazard_type_risk_index_score,drought_hazard_type_risk_index_rating,earthquake_annualized_frequency,earthquake_exposure_building_value,earthquake_exposure_population,earthquake_expected_annual_loss_building_value,earthquake_expected_annual_loss_total,earthquake_expected_annual_loss_score,earthquake_expected_annual_loss_rating,earthquake_expected_annual_loss_rate_building,earthquake_expected_annual_loss_rate_national_percentile,earthquake_hazard_type_risk_index_score,earthquake_hazard_type_risk_index_rating,heat_wave_annualized_frequency,heat_wave_exposure_building_value,heat_wave_exposure_population,heat_wave_expected_annual_loss_building_value,heat_wave_expected_annual_loss_total,heat_wave_expected_annual_loss_score,heat_wave_expected_annual_loss_rating,heat_wave_expected_annual_loss_rate_building,heat_wave_expected_annual_loss_rate_national_percentile,heat_wave_hazard_type_risk_index_score,heat_wave_hazard_type_risk_index_rating,landslide_annualized_frequency,landslide_exposure_building_value,landslide_exposure_population,landslide_expected_annual_loss_building_value,landslide_expected_annual_loss_total,landslide_expected_annual_loss_score,landslide_expected_annual_loss_rating,landslide_expected_annual_loss_rate_building,landslide_expected_annual_loss_rate_national_percentile,landslide_hazard_type_risk_index_score,landslide_hazard_type_risk_index_rating,inland_flooding_annualized_frequency,inland_flooding_exposure_building_value,inland_flooding_exposure_population,inland_flooding_expected_annual_loss_building_value,inland_flooding_expected_annual_loss_total,inland_flooding_expected_annual_loss_score,inland_flooding_expected_annual_loss_rating,inland_flooding_expected_annual_loss_rate_building,inland_flooding_expected_annual_loss_rate_national_percentile,inland_flooding_hazard_type_risk_index_score,inland_flooding_hazard_type_risk_index_rating,tsunami_annualized_frequency,tsunami_exposure_building_value,tsunami_exposure_population,tsunami_expected_annual_loss_building_value,tsunami_expected_annual_loss_total,tsunami_expected_annual_loss_score,tsunami_expected_annual_loss_rating,tsunami_expected_annual_loss_rate_building,tsunami_expected_annual_loss_rate_national_percentile,tsunami_hazard_type_risk_index_score,tsunami_hazard_type_risk_index_rating,wildfire_annualized_frequency,wildfire_exposure_building_value,wildfire_exposure_population,wildfire_expected_annual_loss_building_value,wildfire_expected_annual_loss_total,wildfire_expected_annual_loss_score,wildfire_expected_annual_loss_rating,wildfire_expected_annual_loss_rate_building,wildfire_expected_annual_loss_rate_national_percentile,wildfire_hazard_type_risk_index_score,wildfire_hazard_type_risk_index_rating,tract_fips
California,CA,San Diego,20210,6073020210,5105,487100499,0.39884169,3165863.96720064,83.423114884711,Relatively Moderate,83.423114884711,68.5475726331118,Relatively Moderate,1926196.6410455,1827408.9143826,0.0042113956214065,98.4604363858421,85.54403838,Very High,88.75561398,5.37732496149745,Very Low,13.6269032752766,0.012,13464932.2388801,119.643197753208,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.021899,753737230.319974,5105,115339.60225753,137767.87225753,76.8419569251004,Relatively Low,0.0002367881012117,93.0631561641262,80.452594151713,Relatively Moderate,11.3157894736842,487100499.0,5105.0,40.3040353100888,61860.9392286586,67.0404933099545,Relatively Moderate,8.27427510192075e-08,72.276027631006,76.9305019305019,Relatively Moderate,0.0006080191,2262353.6061792,27.6174117417497,0.0188409659254879,0.356582799500416,29.9816539655659,Very Low,3.8679832938310896e-11,12.2048170100668,33.2679295541841,Very Low,7.89285714285714,487100375.832,88.687870382768,1696163.8794,1703561.9195854,92.4736360006576,Relatively High,0.0034821641178405,98.8432721892101,96.927211539605,Very High,,,,,,,Not Applicable,,,,Not Applicable,0.0047708708923522,13957724.3741741,189.733102852351,11933.8535662099,15435.6304827155,86.6980604806583,Relatively Low,2.4499776926342e-05,80.2290321429846,88.541257893047,Relatively Moderate,06073020210
California,CA,San Diego,20211,6073020211,6918,853541798,0.62076768,1919263.42687943,62.0503490183487,Relatively Moderate,62.0503490183487,60.4680931019095,Relatively Moderate,1646075.05874402,1511582.40311438,0.0019879978520934,83.4593794771825,49.28507967,Relatively Moderate,54.09135721,5.37732496149745,Very Low,13.6269032752766,0.012,471808634.874653,3347.93794151338,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.021899,1441554473.96033,6918,235139.128345213,272375.728345213,81.6966907015525,Relatively Moderate,0.0002754863662168,95.105338563074,82.7119974314152,Relatively Moderate,11.3157894736842,853541798.0,6918.0,70.6243965993775,83850.3362779557,76.4630429410311,Relatively Moderate,8.27427511632857e-08,74.6001859326641,75.9509509509509,Relatively Moderate,0.00150814633,20466181.1460988,166.25724926437,0.422771547001122,5.46600105133466,55.4602972998401,Very Low,4.95314404041783e-10,17.429908740239,56.6194570297171,Very Low,7.89285714285714,853541584.8704,102.368486445521,1269483.5227,1278022.75329799,85.579068511168,Relatively High,0.0014873126608147,87.6470864551284,86.3210968808343,Relatively High,,,,,,,Not Applicable,,,,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,06073020211
California,CA,San Diego,20213,6073020213,3674,331390772,0.13117494,1676848.6587505,55.1888980057793,Relatively Low,55.1888980057793,27.563003499542,Relatively Low,885842.199549055,828600.819418723,0.0028068152299876,93.1383141132536,97.56441391,Very High,98.20352722,5.37732496149745,Very Low,13.6269032752766,0.002,93082098.1506093,664.6570120178,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.021899,523908026.893309,3674,70134.9683049497,80266.1183049497,70.1423303661601,Relatively Low,0.0002116382658505,94.8422857411278,77.0670567110223,Relatively Low,11.3157894736842,331390772.0,3674.0,27.4201839653885,44518.9018098934,55.5644468503242,Relatively Moderate,8.27427504993667e-08,71.8076656036339,71.8682968682969,Relatively Moderate,0.00021127714,1934982.58543129,12.2644504411027,0.0055995744836564,0.0577172768969161,18.8717188823031,Very Low,1.6897194963704298e-11,13.8124470787468,21.4881143495891,Very Low,7.89285714285714,331390685.5064,0.0,755763.8606,755763.8606,64.370434741762,Relatively Moderate,0.0022805820935774,96.4476125607722,85.1426396965265,Relatively High,,,,,,,Not Applicable,,,,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,06073020213
California,CA,San Diego,20214,6073020214,5808,1426686220,0.68308227,4053940.80393279,90.0324640576505,Relatively High,90.0324640576505,81.812950654109,Relatively Moderate,2623887.45720931,2467021.96463756,0.0019411246574683,83.8856659698898,80.30563289,Very High,83.77697448,5.37732496149745,Very Low,13.6269032752766,0.002,333002854.827099,1892.46619754832,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.019537,2691735221.62704,5808,465411.742270975,547800.802270975,86.0253188341123,Relatively Moderate,0.0003262187128091,94.8974798600183,88.8873033427277,Relatively High,11.3157894736842,1426686220.0,5808.0,118.047943215731,70453.3765817681,71.3169445850054,Relatively Moderate,8.2742751391915e-08,78.1352601292114,78.636970303637,Relatively Moderate,0.00115083922,7952691.75925848,40.5111320999756,0.125358636452675,1.06307974806282,39.2581616332675,Very Low,8.786699885043769e-11,17.30877787186,42.8073680330111,Very Low,7.89285714285714,1426685883.7349,0.0,1989977.6467,1989977.6467,94.9491509500434,Relatively High,0.0013948250279588,86.1568452450854,97.6264373966918,Very High,,,,,,,Not Applicable,,,,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,06073020214
California,CA,San Diego,20304,6073020304,6641,1266947988,5.41400457,2869072.26616949,79.9923893784263,Relatively Moderate,79.9923893784263,87.6142048523851,Relatively High,3160210.03847112,2957758.23230214,0.0026206725647725,91.9498790426756,20.23396316,Relatively Low,22.40661628,5.37732496149745,Very Low,13.6269032752766,0.012,42067972.9261632,119.354327021885,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,858.614699303471,78.9762640928275,Relatively Low,72.6478644737306,78.2371897779839,Very Low,0.019537,1983632228.29257,6641,263130.678978687,290242.978978687,82.1276745660803,Relatively Moderate,0.0002076886197941,96.4194283298495,81.5585125991462,Relatively Moderate,11.3157894736842,1266947988.0,6641.0,104.83076344734,81649.4300188724,75.7404944867435,Relatively Moderate,8.27427522204964e-08,92.6992009602598,68.2122598789265,Relatively Moderate,0.23511615971,118607363.316588,596.073171620229,381.961497012323,3200.77741082879,95.2112146015618,Relatively Low,3.01481592480593e-07,33.9625082321949,95.2100650470313,Relatively Low,7.89285714285714,1266697348.9256,50.166003702752,1248469.2068,1256092.54330041,85.0694036686474,Relatively High,0.0009854147278538,69.2697935505085,77.2656463677119,Relatively Moderate,,,,,,,Not Applicable,,,,Not Applicable,0.0144347278729787,343242581.764764,2281.6936632371,1435446.362624,1512872.47792314,99.2900717063252,Very High,0.0011329954948584,98.4291201407965,99.0772121341848,Very High,06073020304
California,CA,San Diego,20305,6073020305,6124,973155268,1.35518292,1668047.53897952,54.9225262506986,Relatively Low,54.9225262506986,52.6998144538131,Relatively Low,1433978.81925225,1321769.55046175,0.0015246932640085,70.634380064354,48.98181603,Relatively Moderate,53.70796363,5.37732496149745,Very Low,13.6269032752766,0.012,108107230.8589,480.082135382123,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775138,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.019537,1540634830.62302,6124,205594.518406676,228800.948406676,80.624515583531,Relatively Moderate,0.0002112658947314,96.0906123024168,81.6322404956417,Relatively Moderate,11.3157894736842,973155268.0,6124.0,80.5215445406765,74241.561149851,72.9185544323758,Relatively Moderate,8.27427515304541e-08,75.9170128387681,72.5380142046809,Relatively Moderate,0.01078951331,76770561.2053967,391.486537900143,11.3454578386268,96.3032753860015,79.936964907329,Very Low,1.16584251369708e-08,28.9749741273873,81.1113885816893,Relatively Low,7.89285714285714,973155019.173,122.680724510234,1108180.4375,1118414.05907778,81.2927167249924,Relatively High,0.0011387498726462,76.7808910914343,82.0876886304449,Relatively High,,,,,,,Not Applicable,,,,Not Applicable,0.0003239171280522,20272099.0224533,83.8834294041497,48.6530375310512,206.760201652592,48.0551294400247,Very Low,4.99951437667717e-08,21.5107083823862,49.2014793145684,Very Low,06073020305
California,CA,San Diego,20308,6073020308,5981,657883100,0.47265855,2148155.73868899,67.5668604996849,Relatively Moderate,67.5668604996849,45.7054278131385,Relatively Low,1268715.09521715,1143678.62962925,0.0019514802166651,81.8998520327877,87.84457739,Very High,90.7492606,5.37732496149745,Very Low,13.6269032752766,0.012,124898052.694902,698.626955930489,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.019537,1028541729.05374,5981,148998.612604393,174221.682604393,78.7901918876389,Relatively Moderate,0.0002264818971704,93.9826666979825,82.2648734139584,Relatively Moderate,11.3157894736842,657883100.0,5981.0,54.4350574517243,72483.2732732044,72.1665862527507,Relatively Moderate,8.27427508803984e-08,73.3739717805995,81.3468230134897,Relatively Moderate,0.00250451806,30003605.7962722,295.876829863372,1.02925521065407,15.9338366506148,65.8457992285257,Very Low,1.5644955929922402e-09,18.1872706745696,70.3685205665156,Very Low,7.89285714285714,657882952.7446,276.948283876008,989260.5616,1012362.64449533,77.5312962397539,Relatively Moderate,0.0015037026511244,86.6042699109848,89.7708489410534,Relatively High,,,,,,,Not Applicable,,,,Not Applicable,9.99999974885012e-06,18131596.4779946,160.15603792686,54.3947880598572,58.9258139859411,34.0325591904201,Very Low,8.26815403220681e-08,39.506260925404,38.6964432235739,Very Low,06073020308
California,CA,San Diego,20309,6073020309,4093,678153544,1.10572371,877268.930313758,22.9947795892643,Relatively Low,22.9947795892643,23.7816191840665,Relatively Low,813270.214995097,744769.791827247,0.0012328291481554,54.1806609202151,39.75596754,Relatively Low,43.5863731,5.37732496149745,Very Low,13.6269032752766,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775138,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.019537,1178651337.53397,4093,142687.478004467,158405.488004467,78.0339150245438,Relatively Moderate,0.0002104058575921,96.1798623670057,78.1491919660376,Relatively Moderate,11.3157894736842,678153544.0,4093.0,56.11229047669,49621.608832372,59.3713593089895,Relatively Moderate,8.27427519521892e-08,76.1029455029008,57.9305495972163,Relatively Moderate,0.01109689626,43812239.8767941,269.249101336437,6.65920582774248,66.754497628592,77.3755762536457,Very Low,9.81961369465685e-09,26.347727914197,78.0457350790197,Very Low,7.89285714285714,678153391.4381,0.0,592201.196,592201.196,51.8272776381614,Relatively Moderate,0.0008732553287371,61.4662846137586,49.3679616614938,Relatively Moderate,,,,,,,Not Applicable,,,,Not Applicable,0.0003507578226011,45706348.8473338,219.412567912125,4345.15209661612,4584.62794830816,79.0279809258797,Relatively Low,6.40732786116078e-06,87.5518770884616,78.6664764011273,Relatively Low,06073020309
California,CA,San Diego,20310,6073020310,8703,2163269750,2.21815776,1880680.71564247,61.0526440964171,Relatively Moderate,61.0526440964171,74.6294947976607,Relatively Moderate,2190520.09176121,2017362.63388981,0.0010468444903102,40.8870986682951,9.209856068,Very Low,10.15445284,5.37732496149745,Very Low,13.6269032752766,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.01883,4385292791.64355,8703,560970.970547541,609729.270547541,86.7604575240153,Relatively Moderate,0.0002593162367048,97.4904291049158,85.7598135397714,Relatively Moderate,11.3157894736842,2163269750.0,8703.0,178.994889678925,105570.765328016,82.2846181908046,Relatively High,8.27427507267296e-08,78.1211386610495,73.9394156060823,Relatively Moderate,0.0679697852,161587123.716847,611.251647300549,150.434727508372,986.077381701349,91.7313481983253,Relatively Low,6.95404387309406e-08,36.9554991062188,91.3595661945703,Relatively Low,7.89285714285714,2163269259.6795,0.0,1295880.1492,1295880.1492,85.9936115743242,Relatively High,0.0005990377063239,33.8633534537426,76.2762655631265,Relatively Moderate,,,,,,,Not Applicable,,,,Not Applicable,0.004192988044708,134453842.347302,1141.77212868939,142722.92045171,154691.472822319,95.921182500327,Relatively Moderate,6.59755541128007e-05,93.8603688773144,95.156552864091,Relatively Moderate,06073020310
California,CA,San Diego,20311,6073020311,3600,1131621405,5.80300266,2755829.27107887,78.4369685942944,Relatively Moderate,78.4369685942944,72.4334734715926,Relatively Moderate,2090160.51444554,1992692.55382744,0.0019767330379037,85.2725649998826,63.8672037,Relatively High,68.52338701,5.37732496149745,Very Low,13.6269032752766,0.012,3291893.37007025,14.84016271198,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.019537,1925182866.60407,3600,263043.119437094,278266.559437094,81.832914484346,Relatively Moderate,0.0002324479885895,98.1856401343448,83.5658140392185,Relatively Moderate,11.3157894736842,1131621405.0,3600.0,93.633469242618,43956.0453994856,55.1490403285595,Relatively Moderate,8.27427519742064e-08,87.9226143544724,60.3984937318271,Relatively Moderate,0.30218909298,96978485.7811697,378.732771186755,401.402099475991,2703.35445477159,94.813717188823,Relatively Low,3.54714127624681e-07,38.2173769874871,95.6334058720702,Relatively Moderate,7.89285714285714,1131621087.5634,13.251431399406,1173780.9967,1175076.60411012,82.9438429198863,Relatively High,0.0010372559157274,72.3688846090612,87.3306933989749,Relatively High,,,,,,,Not Applicable,,,,Not Applicable,0.0061145670945512,295647396.965002,1824.73356896541,546240.38819809,578380.865831527,98.3304198922621,Relatively High,0.0004827059525248,97.6193024389664,98.4885781218413,Relatively High,06073020311
California,CA,San Diego,20312,6073020312,4466,563967220,5.66427108,1783147.4932097,58.3354143626699,Relatively Moderate,58.3354143626699,69.7947248514456,Relatively Moderate,1976750.40187121,1879833.6350762,0.0037417471003684,97.6383963172605,19.63098975,Very Low,21.83152591,5.37732496149745,Very Low,13.6269032752766,0.012,35114274.9358314,174.820640264472,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.019039,903182284.330673,4487,124717.004650576,151185.404650576,77.644033163445,Relatively Moderate,0.0002211422937854,92.1283791718534,75.9207068364787,Relatively Low,11.1209432244628,563967220.0,4466.0,46.6310120500224,54122.3694622107,62.3274533108959,Relatively Moderate,8.26839050149446e-08,74.3342316156136,54.684446351113,Relatively Low,0.29538006414,58159671.2677858,317.635974865022,235.303604161038,2122.40625294376,94.2045347633832,Relatively Low,4.17229221515815e-07,32.892322890206,94.1124707169443,Relatively Low,7.89285714285714,563895769.7445,35.884151527354,1585570.8244,1588564.270695,91.1113981727224,Relatively High,0.0028114591915466,98.0752518965639,85.2020976775713,Relatively High,,,,,,,Not Applicable,,,,Not Applicable,0.0077922711127142,69973699.3078609,419.6371433412,164712.246658765,173021.161875827,96.1851759361659,Relatively Moderate,0.0002920599652206,97.5443853828499,95.6096226796523,Relatively Moderate,06073020312
California,CA,San Diego,20313,6073020313,3012,2904013674,3.01075788,6056004.89191299,96.1102588800495,Relatively High,96.1102588800495,93.7301829626324,Relatively High,4232462.00963969,4137071.7096576,0.0015992017940653,76.7209996007234,72.87922763,Relatively High,76.89232117,5.37732496149745,Very Low,13.6269032752766,0.012,502364206.875835,1217.53559946446,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.019537,6048925204.48305,3012,853126.964029621,904467.714029621,89.7620781172934,Relatively High,0.0002937751194726,98.5637785658924,91.9850641551615,Relatively High,11.3157894736842,2904013674.0,3012.0,240.28608032036,36716.556730855,48.9097049789943,Relatively Moderate,8.27427509972392e-08,85.228944302576,57.2477239143906,Relatively Moderate,0.03102769967,89208075.6434308,178.921628298362,37.9122191309437,149.57207958743,82.7312070749835,Relatively Low,1.30551104047397e-08,43.5930002822467,84.9559416360458,Relatively Low,7.89285714285714,2904012925.4988,25.856386400767,3155613.4954,3157770.34711847,98.681212861404,Very High,0.0010866386490024,74.9430443666768,99.2543969176983,Very High,,,,,,,Not Applicable,,,,Not Applicable,0.0038703126538048,101121691.107581,246.299942428482,104615.550601276,107773.029959921,94.9603415266431,Relatively Moderate,3.60244690091897e-05,94.9627198458849,95.5798936891299,Relatively Moderate,06073020313
California,CA,San Diego,20401,6073020401,2373,663891691,3.89638041,1317114.61980916,42.4220803158408,Relatively Low,42.4220803158408,40.7273880263992,Relatively Low,1157100.31326214,1100125.402912,0.0018601751415519,82.748901989337,46.42006752,Relatively Moderate,50.98039216,5.37732496149745,Very Low,13.6269032752766,0.01,2245422.59482329,0.347383594272,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775138,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.019717,1027027398.00746,2373,123978.024570689,137869.824570689,76.8443056110106,Relatively Low,0.0001867443534109,95.7747140474904,77.3381851045866,Relatively Low,11.3157894736842,663891691.0,2373.0,54.9322273597148,28791.5369901053,40.5462654600657,Relatively Low,8.27427547360504e-08,78.6977652776634,41.0827494160827,Relatively Low,0.13406104046,130789550.868803,478.911627814108,240.160229459707,1531.50624598967,93.2307837049581,Relatively Low,3.6174609912343e-07,39.3581240003763,93.8032892155114,Relatively Low,7.89285714285714,663891485.025501,0.347383594272,797534.2088,797563.186356672,67.0831669680814,Relatively Moderate,0.0012013016876272,80.0690513657609,67.4312963029027,Relatively Moderate,,,,,,,Not Applicable,,,,Not Applicable,0.0061690285291996,101340407.542672,677.839503964236,172959.988587051,184294.77775449,96.3314425695361,Relatively Moderate,0.0002605244062122,96.6703530614914,96.3112268559809,Relatively High,06073020401
California,CA,San Diego,20403,6073020403,4220,702518498,1.13884056,681819.458510858,14.3103468778614,Very Low,14.3103468778614,20.7999624210254,Relatively Low,755847.115141837,679335.270158566,0.0010855136174241,42.8858303779036,19.63098975,Very Low,21.83152591,5.37732496149745,Very Low,13.6269032752766,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.018991,1180821242.58398,4220,168010.258712493,190356.328712493,79.4067219390751,Relatively Moderate,0.0002391542132923,95.6960330694976,78.1943800316317,Relatively Moderate,11.3157894736842,702518498.0,4220.0,58.1283136915307,51170.5339479823,60.3586852913141,Relatively Moderate,8.27427517667026e-08,76.9596479047272,52.7908861242195,Relatively Low,0.00680683848,24437823.7707321,132.474442885481,2.27841814022043,20.4152825783854,68.004986358077,Very Low,3.2432144444692402e-09,25.2904788785398,67.0269820317981,Very Low,7.89285714285714,702518309.2226,0.0,505036.4194,505036.4194,43.5493341475444,Relatively Low,0.000718894122842,47.4164454987435,32.1203905200195,Relatively Low,,,,,,,Not Applicable,,,,Not Applicable,0.000350064553423,5317611.27057712,24.9996239993142,558.349163501905,583.103727986997,61.0217259462738,Very Low,7.94782151774607e-07,73.9122162367855,58.973993079091,Very Low,06073020403
California,CA,San Diego,20404,6073020404,5426,961463399,1.47546438,2772128.513393,78.6724221992318,Relatively Moderate,78.6724221992318,77.1273222631937,Relatively Moderate,2320293.75642399,2228966.26335723,0.0026024333514258,93.2064260046504,52.26203874,Relatively Moderate,57.01062548,5.37732496149745,Very Low,13.6269032752766,0.002,512769.764120087,4.038337342925,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775138,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.018991,1478166710.487,5426,186622.16183647,207272.17183647,79.979801301172,Relatively Moderate,0.000194102200906,95.9473424618926,81.1292259760028,Relatively Moderate,11.3157894736842,961463399.0,5426.0,79.554126733263,65796.4017002275,69.1210562858185,Relatively Moderate,8.27427511187693e-08,77.0714428610095,69.9366032699366,Relatively Moderate,0.01698146789,64115793.1769617,308.898258069394,14.9130235372982,120.418583623148,81.4211120519334,Very Low,1.55107553265251e-08,30.4297205757832,82.69178171786,Relatively Low,7.89285714285714,961463137.841,0.0,2031947.032,2031947.032,95.2415623458675,Relatively High,0.0021133898951467,95.5034408248585,95.5608671351956,Relatively High,,,,,,,Not Applicable,,,,Not Applicable,0.0040815188950446,1437878.10459175,97.8304686122305,2542.88740688727,3527.94907721765,77.2430523349149,Relatively Low,2.64480937031204e-06,63.9315995386061,77.6164484558762,Relatively Low,06073020404
California,CA,San Diego,20405,6073020405,3685,910256972,1.99999254,842923.108253048,21.4524395609623,Relatively Low,21.4524395609623,28.8301195481128,Relatively Low,910260.852737594,849185.502350862,0.0010472429217383,41.4061582544566,22.09263756,Relatively Low,24.47694161,5.37732496149745,Very Low,13.6269032752766,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775139,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.019717,1432277652.7843,3685,167807.300185312,180216.760185312,79.0227117927519,Relatively Moderate,0.0001843515681254,97.1205110740541,77.9137383611002,Relatively Moderate,11.3157894736842,910256972.0,3685.0,75.3171665593225,44710.3844014329,55.7044847429304,Relatively Moderate,8.27427516362078e-08,78.7860244536757,49.0895657562324,Relatively Low,0.02076164111,80656476.4057264,318.535247252632,22.9364595013114,155.952444597284,82.9758208674381,Relatively Low,2.5197785028678e-08,34.4376234829241,82.7131865910361,Relatively Low,7.89285714285714,910256761.4497,0.0,658345.9782,658345.9782,57.2785776358128,Relatively Moderate,0.0007232528818246,47.8662188505531,46.8707264576124,Relatively Low,,,,,,,Not Applicable,,,,Not Applicable,0.0011863898739106,62613061.6258094,339.858358610205,15587.5321875432,16855.7790481084,87.2367497889242,Relatively Low,1.71243205677343e-05,90.426075892167,85.8989452154163,Relatively Low,06073020405
California,CA,San Diego,20500,6073020500,4952,934452078,0.81225573,2170548.209606,68.1007931694671,Relatively Moderate,68.1007931694671,54.4272729407896,Relatively Moderate,1478833.30232928,1374707.38507937,0.0016514373714107,75.8989595321418,75.46526091,Relatively High,79.53225983,5.37732496149745,Very Low,13.6269032752766,0.002,3334801.65856654,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,53.7608867775138,0.0,0.0,No Expected Annual Losses,0.0,0.0,No Rating,0.018991,1685386468.69265,4952,260301.944506096,300922.444506096,82.3543227564178,Relatively Moderate,0.0002785610419565,95.2333419451817,84.7192988714875,Relatively Moderate,11.3157894736842,934452078.0,4952.0,77.3191375729308,60045.648763137,65.954317050496,Relatively Moderate,8.27427530991383e-08,76.8443225814044,73.1171647838314,Relatively Moderate,0.0032055316,23217823.2667253,113.683469591893,1.01940561005794,8.34903544150696,59.6810612475303,Very Low,1.0909126685659102e-09,23.4735158528554,63.2038338506178,Very Low,7.89285714285714,934451804.6839,0.0,1106785.3944,1106785.3944,80.8828710336567,Relatively High,0.0011844217809102,79.4407778847735,88.5400687334261,Relatively High,,,,,,,Not Applicable,,,,Not Applicable,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,No Rating,06073020500
